tweet,country_code,geo_location,bounding_box,screen_name,favourites_count,followers_count,statuses_count,friends_count,listed_count,user_described_location,created_at,utc_offset
"@Dhrubo6209 @CyclicSoul @hmsalvi29 @TMC4Bengal @vicksy_goel @MamataOfficial @soumyadip6 @ArcDec @Jayantasengoptu @m_papiya @CHAYANDEY18 @abarTMC @AitcSupporter @FAM4TMC @parthagee @derekobrienmp @anup071254 @chakrab72364664 @Avixavarian5 @ali_oajed @ArnabDalim @debdattatwit @deepanjan_dr @MukulR_Official @narendramodi @watdehel @mcavoyed2 @Truth_of_WB @Dipanjan_A @JantaKaReporter @MdRafik54902848 @AITCofficial @madanmitraoff @tmcforindia BJP washing powder all culprits are becoming white after wash with (join) ChiJePee 🤔
#MukulRoy, #ShankudepPanda, #ArjunSingh, #BharatiGhosh, #BabulSupriyo etc are now clean... Bcz they joined BJP.
No #ED 
No #CBI
No #IT 
You've to just join #BJP 😜

https://t.co/aX3iA3NtOV",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Thu May 02 08:34:20 +0000 2019,
"@Chandrabosebjp BJP washing powder all culprits are becoming white after wash with (join) ChiJePee 🤔
#MukulRoy, #ShankudepPanda, #ArjunSingh, #BharatiGhosh, #BabulSupriyo etc are now clean... Bcz they joined BJP.
No #ED 
No #CBI
No #IT 
You've to just join #BJP 😜

https://t.co/aX3iA3NtOV",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Thu May 02 08:32:00 +0000 2019,
"@BJP4India BJP washing powder all culprits are becoming white after wash with (join) ChiJePee 🤔
#MukulRoy, #ShankudepPanda, #ArjunSingh, #BharatiGhosh, #BabulSupriyo etc are now clean... Bcz they joined BJP.
No #ED 
No #CBI
No #IT 
You've to just join #BJP 😜

https://t.co/aX3iA3NtOV",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Thu May 02 08:31:48 +0000 2019,
#CSKvDC #IPL2019 #AvengersEndgame #AvengersEndgame India #avengersendgame boxoffice #Avengers #bjp #Breaking #BIGNEWS #CycloneFani #CSK #Chandrayaan2 #CBSE #CSKvMI @valaipechu #Darbar #Dhoni #DCvRCB #ElectionsWithNews18 #education #Empire #Election2019 #Endgame #GomathiMarimuthu https://t.co/AR64dBpsuM,IN,"Palayankottai, India","[[[77.698648, 8.661051], [77.781277, 8.661051], [77.781277, 8.749704], [77.698648, 8.749704]]]",gkarthikeyan050,6824,4431,6122,2436,7,Tirunelveli,Thu May 02 07:50:08 +0000 2019,
"Let's vote for Modi again.
#ModiCrushesPak
#ModiFor2019 #ModiAgainSaysIndia #LokSabhaElections2019
#IPTV
#indieauthors
#Porsche
#DelhiCrime
#BJP
#BJP4India
#BJP4India

https://t.co/OJBusmLs6A https://t.co/REioGoGbeu",IN,India,"[[[67.997691, 6.622513], [97.170672, 6.622513], [97.170672, 33.254896], [67.997691, 33.254896]]]",eurospottv,71,23,206,131,0,"Dublin City, Ireland",Thu May 02 07:29:52 +0000 2019,
"The sharpest analytic insight in the country election results, is that
everyone is interested in #BJP's numbers ..no one cares about other parties, complete decimation of the opposition parties. 
#LokSabhaElections2019 #May23WithTimesNow",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",Nikhilkvyas,2227,1799,2382,235,8,Mumbai,Thu May 02 07:26:27 +0000 2019,
"@Saptarshhi @TimesNow @SreyashiDey Through decades , before  #TMC was born, India was very  peaceful during election and other turmoils . #RSS aka #BJP , various Janata &amp; Lok Dal ,#INC , and #CPM -  being peace loving by  nature saw  that peace is maintained  by mutual interactions  during election or Riots Wow !",IN,"Bengaluru, India","[[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]]",ghoshkk,5664,166,3758,197,5,,Thu May 02 07:16:35 +0000 2019,
"PM @narendramodi  At Rajasthan: The track-record of the Congress shows it is not committed to fulfilling its promises, rather it is only interested in gaining political leverage from them. #MangoNews #Modi #BJP https://t.co/6ae9QdoXl1",IN,"Rajendra Nagar, India","[[[78.233173, 17.2371055], [78.5373982, 17.2371055], [78.5373982, 17.5529688], [78.233173, 17.5529688]]]",Mango_News,56,1294,27874,30,38,Hyderabad,Thu May 02 07:00:02 +0000 2019,
"@amritabhinder This is going to be happen only in #BJP govt!  Be a #proud Indian!! 
Bcoz #ModiHaiTohMumkinHai !!👍🙏",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",Dayasaras,7335,52,2595,34,0,"New Delhi, India",Thu May 02 05:19:35 +0000 2019,
@anasinbox Not the form of this saint has rejected there has been many forms are already rejected by commission of #BJP and #modi and it is fully murder of democracy in this era it has man thing is that the #EVM is can't put more than 4 if it goes to more forms then election held bh ballot,IN,"Madhya Pradesh, India","[[[74.030686, 21.073255], [82.809772, 21.073255], [82.809772, 26.868535], [74.030686, 26.868535]]]",HaarisJindran,31940,139,20927,100,0,"सनावद, भारत",Thu May 02 05:15:36 +0000 2019,
"Maoists would have to pay for the cowardly attack,  says #BJP leader and minister @nitin_gadkari on #GadchiroliNaxalAttack @DeccanHerald",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",mrityunjaybose,81,2197,5708,2938,9,"Mumbai,  India",Thu May 02 04:05:06 +0000 2019,
"UN blacklists terrorist set free by #India’s #BJP government in 1999

https://t.co/1NiD321zFD https://t.co/0X8xa2ypJd",IN,"Gurgaon, India","[[[76.707671, 28.199529], [77.241711, 28.199529], [77.241711, 28.537521], [76.707671, 28.537521]]]",anindita_guha,81109,12104,105231,2004,84,Everywhere At Once ,Thu May 02 04:04:32 +0000 2019,
@smritiirani You always tell people that you are uneducated and not capable to be a minister by your speech but this time by sharing half video you make us realise that you are fatuous ... You don’t have guts to share truth ever #Bjp @narendramodi,IN,"Modinagar, India","[[[77.534021, 28.798889], [77.608221, 28.798889], [77.608221, 28.875006], [77.534021, 28.875006]]]",BadalNsui,72,321,204,159,4,Ghaziabad,Thu May 02 03:52:39 +0000 2019,
"#BJP national president sri @AmitShah Ji rally in vasant kunj where huge numbers of people participated to support New Delhi Loksabha candidate MP Smt. @M_Lekhi Ji and 
South Delhi Loksabha candidate MP Shri @rameshbidhuri Ji.

#PhirEkBaarModiSarkaar 
#lekhi4NewDelhi https://t.co/q3Uk3hltut",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",BolbumChoudhary,2540,165,1479,735,0,"New Delhi, India",Thu May 02 03:39:10 +0000 2019,
"#GadchiroliNaxalAttack should be the last 
Naxals are not revolutionaries 
They are a virus 
Treat them fast 
#BJP #ModiCornersMasood
https://t.co/Q8uOzOVvPP",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",VU3UJM,2599,754,5905,1598,65,mumbai,Thu May 02 03:37:26 +0000 2019,
"#BJP committed a Sin at Booth No. 242, Bakhtarpur, Patamundai. #ShameOnBJP #OdishaElections2019
https://t.co/DcHjgr86Zj https://t.co/YNrnMw71QM",IN,"Orissa, India","[[[81.391502, 17.810452], [87.490202, 17.810452], [87.490202, 22.566854], [81.391502, 22.566854]]]",AnimeshBehera7,7,6,309,174,0,"Dhenkanal, India",Thu May 02 02:53:08 +0000 2019,
What the PM thinks people say vs what people actually say. #AbHogaNyay #AbHogaNYAY #ABVP #AvengersEndgame #BetiBachaoBetiPadhao #BJP #BJP_भगाओ_देश_बचाओ #ChowkidarChorHai #Demonetisation #DSSForWomenUpliftment #GujaratDay #GST https://t.co/SYLm29p5zX,IN,Starbucks Coffee: A TATA Alliance,"[[[72.87436226615937, 19.10029322829463], [72.87436226615937, 19.10029322829463], [72.87436226615937, 19.10029322829463], [72.87436226615937, 19.10029322829463]]]",iShahrukhPathan,1383,434,1089,2115,1,Mumbai,Wed May 01 23:24:16 +0000 2019,
@RahulGandhi Why all of these people promoting #Modi when there are many BJP leaders are designated to serve nation.. It's like a king rule and no other has value. Such a idiotic act by #BJP Leaders!!! #BJP_भगाओ_देश_बचाओ #bjp420party #ModiMehangaPada https://t.co/FvtwtmMKTt,IN,"Waluj, India","[[[75.226159, 19.824169], [75.275094, 19.824169], [75.275094, 19.862645], [75.226159, 19.862645]]]",JTHJ_TEAM,1410,83,2237,79,1,India,Wed May 01 21:42:58 +0000 2019,
@madhukishwar Only problem here is that these #Chowkidars do not understand language. They r behind a statement made by a bigot with checking the reality. They r only praying to save them from the atrocities of #BJP n #RSS n nothing else.,IN,"Guruvayoor-Manattala-Perakam-Edakkazhiyur, India","[[[75.954762, 10.343446], [76.136058, 10.343446], [76.136058, 10.695807], [75.954762, 10.695807]]]",riyazn123,4222,127,6953,861,24,,Wed May 01 19:13:16 +0000 2019,
"#PhirEkbarModiSarkar 
Modi ji 2019 _ 
Mission 2019 Only Modi ji 
Social &amp; political activist 
#bjp 
#narendramodi 
*@* @ Sagar, Madhya Pradesh https://t.co/DVCv0TVADL",IN,"Sagar, India","[[[78.237672, 23.531935], [79.089895, 23.531935], [79.089895, 24.011174], [78.237672, 24.011174]]]",akki6009,4330,164,1847,387,0,"Sagar, Madhya Pradesh, India",Wed May 01 18:58:05 +0000 2019,
"@BJP4India Jai hind, Modiji salute 2 ur Opinion &amp; decision,please protect us frm West Bengal,#TMC members who actually rulling us like I Hear as British dose B4?#TMC mbers R more like that &amp; they R the POLICE &amp; out side of Court decision R taking by them #CIVICPS r mst prblm #BJP'ls d winer",IN,"Ranaghat, India","[[[88.543652, 23.139456], [88.598083, 23.139456], [88.598083, 23.209653], [88.543652, 23.209653]]]",SunnyrajM,3,0,11,6,0,"Ranaghat, India",Wed May 01 18:47:47 +0000 2019,
Mostly Congress leaders  are corrupt and they all want powers . #modilaodeshbanao #modihiaayag #IndiaElections2019 #BJP #dontvotecongress #delhi #BharatKaGarvModi https://t.co/PHkuoWylVX,IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",virendra0017,13,10,14,117,0,"New Delhi, India",Wed May 01 18:35:02 +0000 2019,
@BSYBJP @GovindKarjol @PralhadJoshi6 @DVSBJP @ikseshwarappa why this post? Because we r all knew about @narendramodi @AmitShah ji work nature. What about Our #Karnataka #BJP Leaders. This time do it work promptly. I love #NAMO. https://t.co/gKaNSM7swB,IN,"Karnataka, India","[[[74.050963, 11.582378], [78.588295, 11.582378], [78.588295, 18.476736], [74.050963, 18.476736]]]",manjutangadi,1705,15,500,264,0,"Karnataka, India",Wed May 01 17:50:28 +0000 2019,
"#ElectionCommission says
In the matter related to a complaint concerning alleged violations of #modelcodeofconduct in a speech delivered by #BJP leader &amp; #PMNarendraModi at #Latur in #MAHARASHTRA on 9th April a detailed report of the @CEO_Maharashtra was obtained.",IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",anupamjourno,3605,252,4047,2052,4,"New Delhi, India",Wed May 01 16:49:10 +0000 2019,
"#bjp winning maximum seats 

Record https://t.co/sDXx5PqZAU",IN,"Bengaluru, India","[[[77.373474, 12.919037], [77.739371, 12.919037], [77.739371, 13.231381], [77.373474, 13.231381]]]",aneelnbamb,3872,50,3238,265,0,Bangalore,Wed May 01 16:25:37 +0000 2019,
"#ElectionCommission (EC) on Wednesday barred #SadhviPragyaThakur, the #BJP candidate from #Bhopal, from campaigning for 72 hours starting 6 am on Thursday, for seeking votes on #religious lines thereby violating the model code of conduct (#MCC). ⚡️#ElectionsWithBN | RT@BengalNewz",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",BengalNewzIndia,10859,2274,18303,15,21,Kolkata and New Delhi,Wed May 01 16:01:50 +0000 2019,
"@dhruv_rathee Bcz #ElectionCommissionOfIndia is 
By the #BJP
For the #BJP
Of the #BJP
#Shame on @ECISVEEP 
#TejBahadurYadav 
https://t.co/LHYNJuPxUU",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Wed May 01 16:01:26 +0000 2019,
#ElectionCommission has barred #BJP candidate from #Bhopal #SadhviPragyaSinghThakur from campaigning for 72 hours for her recent remarks on former ATS chief Hemant Karkare and Babri mosque demolition. #LokSabhaElections2019 #ElectionCommissionOfIndia https://t.co/7yuhaYq01V,IN,"New Delhi, India","[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]",anupamjourno,3605,252,4047,2052,4,"New Delhi, India",Wed May 01 15:56:32 +0000 2019,
#ModiCornersMasood | Big win for Modi government. Masood Azhar to be blacklisted as a global terrorist. | Rahul Shivshankar with more details.@TimesNow #Modi #PMO #BJP #ModiCornersChina #Modi great #IndiasMostWanted thanks to our PM,IN,"Faridabad, India","[[[77.149786, 28.156842], [77.551977, 28.156842], [77.551977, 28.505585], [77.149786, 28.505585]]]",Mind_Planner,6,196,1388,251,10,New Delhi,Wed May 01 15:44:33 +0000 2019,
"#Congress in 2019:
1. We will Bring #NYAYScheme
2. Will Create Jobs , 6% #GDP for Education
3. Will bring Right to Health Care
4. Separate #BudgetforKisan

#BJP IN 2019:
1. Is #Rahul Brahmin?
2. What is Rahul's Gotra?
3. Rahul is a #BritishCitizen
4. has Rahul ""CASTED"" his vote?",IN,"Noida, India","[[[77.302126, 28.443981], [77.695326, 28.443981], [77.695326, 28.647131], [77.302126, 28.647131]]]",06_ratnesh,2345,4309,2852,1864,7,Noida Delhi,Wed May 01 14:44:11 +0000 2019,
Today suddenly #BJP woke up from their sleep and is asking #RahulGandhi about his Indian Citizenship through Ministry Of Home Affairs (#MHA) . This is what happens when you have nothing to say about the developments and the false promises made ......,IN,"Kanpur, India","[[[80.125067, 26.177178], [80.567058, 26.177178], [80.567058, 26.63457], [80.125067, 26.63457]]]",herminder70,5929,82,5590,1263,0,Kanpur (U. P) India,Wed May 01 13:42:32 +0000 2019,
Demonetization was Biggest Scam India ever Witnessed every body knws tht even #BJP People's Nt a single Good thing happen after Demonetisation.....#ChowkidarChorHai Sach me hi Chor hai https://t.co/CRw63ewUdh,IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",tajreshsrk,40566,115,6170,250,9,"Kolkata, India",Wed May 01 13:04:54 +0000 2019,
"@TrueNewsBengal @madhukishwar Actually #BJP &amp; it's #Bhakts seems to be running a #FakeNews factory.
No one can spread the #rumors #Falsehood #FalsePropaganda like them.
#ShameOnBJP 
#LokSabhaElections2019 
https://t.co/Hw5CnjwrIX",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",KOLLEO,25387,2955,28445,729,25,"Kolkata,India.",Wed May 01 12:53:48 +0000 2019,
"A visibly jittery #BJP government in #HimachalPradesh has gone back on its statement on legalising #cannabis cultivation, a major #Elections2019 issue in the hill state. | #CannabisBusiness @CMOHimachal RT@BengalNewzBiz @BengalNewz",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",BengalNewzIndia,10859,2274,18303,15,21,Kolkata and New Delhi,Wed May 01 11:29:29 +0000 2019,
"@maheshperi That's politics! 
What actually happened was: 
#BJP wasn't sure of their #WIN in elections - so they kept on taunting promises! 
suddenly the winds changed and #BJP won.  

Now the question was ""how to stand true on promises? ""
Answer: keep the voters busy! #Demontization #Cow",IN,"Pune, India","[[[73.8031065, 18.4571648], [73.9656571, 18.4571648], [73.9656571, 18.5843633], [73.8031065, 18.5843633]]]",happy2deepak,2665,751,15482,1477,83,"Pune, Maharashtra",Wed May 01 11:26:12 +0000 2019,
"As India’s election heats up, how similar is the #BJP to the erstwhile colonisers? As suggested in my review of @ShashiTharoor’s new book, perhaps not much? 😳
https://t.co/EGvtRswGlY",AU,"Perth, Western Australia","[[[115.617614368, -32.675715325], [116.239023008, -32.675715325], [116.239023008, -31.6244855145], [115.617614368, -31.6244855145]]]",luhar7,1729,331,699,510,9,"Perth, Western Australia",Wed May 01 11:14:05 +0000 2019,
"With Bengal violence and predictions from analyst after yesterday voting , it is clear that opponents have accepted and declared the victory of BJP.This year DIWALI will be celebrated on #23may. #BJP @narendramodi_in 
@RSSorg 
@TajinderBagga 
@ManojTiwariMP 
@Swamy39 
@BJP4Delhi",IN,"Greater Noida, India","[[[77.413645, 28.3610523], [77.6875526, 28.3610523], [77.6875526, 28.6384655], [77.413645, 28.6384655]]]",AnilSharma8585,867,49,719,1591,1,"Greater Noida, India",Wed May 01 11:07:54 +0000 2019,
"#ElectionCommission has barred #Gujarat #BJP chief Jitubhai Vaghani from campaigning for 72 hours for ""using intemperate and abusive language"" and ""alleged violation of Model Code of Coduct"" when he addressed party workers and voters at Amroli on 7 April. | #MCOC @CEOGujarat",IN,"Kolkata, India","[[[88.094457, 22.269493], [88.610027, 22.269493], [88.610027, 22.955918], [88.094457, 22.955918]]]",BengalNewzIndia,10859,2274,18303,15,21,Kolkata and New Delhi,Wed May 01 10:57:44 +0000 2019,
"@ndtv If it was India .
He might have got ticket from #BJP 😂
Congress 🇮🇳♥️♥️ 350+ UPA",IN,"Dharwad, India","[[[74.727062, 15.31192], [75.227244, 15.31192], [75.227244, 15.681928], [74.727062, 15.681928]]]",AzeemBarchiwale,1143,26,931,12,0,"Dharwad, India",Wed May 01 10:53:32 +0000 2019,
"Mr #Modi, You just said in UP  that after 2014 there has been no “ dhamaka” didn’t you? You were lying. Your lie has been further exposed with the tragic murder of reportedly 16 security forces personnel in #GadchiroliAttack under your #BJP government in Maharashtra. 

Shame !!",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",JhaSanjay,21800,397467,59354,2970,966,Mumbai.India,Wed May 01 10:10:29 +0000 2019,
@islahmufti Unbearable loss may their souls rest in peace....But the question arise here is....where will they do surgical strike now...because they are still naxals but not terrorist...if pulwama attack was terrorism then what is it...how will #BJP govt justify it....,,"Alamgari Bazar, Jammu And Kashmir","[[[74.8053892, 34.1078148], [74.8141228, 34.1078148], [74.8141228, 34.1176684], [74.8053892, 34.1176684]]]",THAKURTAWSEEF,37,717,356,36,0,"Srinagar, Jammu And Kashmir",Wed May 01 09:33:17 +0000 2019,
@kanhaiyakumar Abhi to bas #deshdrohi ka #mukdma  chal raha hai ager next #BJP aa gai to tumhare jise #deshdrohi   #jail me pade  sadoge,IN,"Ghaziabad, India","[[[77.20469, 28.620877], [77.641989, 28.620877], [77.641989, 28.926259], [77.20469, 28.926259]]]",gauravbvu,28,33,334,135,0,Delhi ,Wed May 01 07:18:46 +0000 2019,
"This is #Riyaz , a dreaded #ISIS suicide bomber from #Kerala, he was arrested by #NIA in cine style... thanks to #BJP government for preventing #SriLanka type attacks in #india... that's why we need @narendramodi again...

Look at this Pig... Disgusting creature https://t.co/ScbOsuF4Lz",IN,"Hyderabad, India","[[[78.3897718, 17.3013989], [78.5404168, 17.3013989], [78.5404168, 17.4759], [78.3897718, 17.4759]]]",karunasagarllb,6351,2995,4589,213,27,"Hyderabad, India",Wed May 01 06:04:07 +0000 2019,
